,boat_id,Country,boat_type,year,Boat_Make,model,model_type,length_overall,yield_length,beam,draft,height,hull,engine,hp,weight,fuel_type,boat_image,active
182,4493,Sweden,Power,1994,Albin Marine,32 SPORTFISHER,INBD,32,,12.25,,,FG,2,300.0,13500,Diesel,,
183,4494,Sweden,Power,1994,Albin Marine,32 SPORTFISHER,INBD,32,,12.25,,,FG,1,300.0,13500,Diesel,,
184,4495,Sweden,Power,1994,Albin Marine,34 CHARTER,INBD,34,,12.25,,,FG,2,160.0,13500,Diesel,,
185,4496,Sweden,Power,1994,Albin Marine,36 TRAWLER,INBD,36,,13.16666667,,,FG,1,210.0,18500,Diesel,,
186,4497,Sweden,Power,1994,Albin Marine,40 TRAWLER,INBD,40,,13.16666667,,,FG,1,210.0,24500,Diesel,,
187,4498,Sweden,Power,1994,Albin Marine,40 TRAWLER,INBD,40,,13.16666667,,,FG,2,210.0,24500,Diesel,,
188,4499,Sweden,Power,1994,Albin Marine,40 TRAWLER SD,INBD,40,,13.16666667,,,FG,2,210.0,20000,Diesel,,
189,4500,Sweden,Power,1994,Albin Marine,43 TRAWLER,INBD,43,,14.5,,,FG,1,210.0,34000,Diesel,,
190,4501,Sweden,Power,1994,Albin Marine,43 TRAWLER,INBD,43,,14.5,,,FG,2,210.0,34000,Diesel,,
191,4502,Sweden,Power,1994,Albin Marine,43 TRAWLER SD,INBD,43,,14.5,,,FG,2,210.0,34000,Diesel,,
192,4503,Sweden,Power,1994,Albin Marine,49 COCKPIT TRAWLER,INBD,49,,14.5,,,FG,2,250.0,35500,Diesel,,
193,4504,Sweden,Power,1993,Albin Marine,GETAWAY 24,INBD,24,,8.5,,,FG,1,240.0,5200,Gasoline,,
194,4505,Sweden,Power,1993,Albin Marine,GETAWAY 24,INBD,24,,8.5,,,FG,1,170.0,5200,Diesel,,
195,4506,Sweden,Power,1993,Albin Marine,27 FAMILY,INBD,27,,9.666666667000001,,,FG,1,180.0,6950,Diesel,,
196,4507,Sweden,Power,1993,Albin Marine,27 SPORT,INBD,27,,9.666666667000001,,,FG,1,180.0,6950,Diesel,,
197,4508,Sweden,Power,1993,Albin Marine,32 SEDAN,INBD,32,,12.25,,,FG,2,210.0,13500,Diesel,,
198,4509,Sweden,Power,1993,Albin Marine,32 SEDAN,INBD,32,,12.25,,,FG,1,300.0,13500,Diesel,,
199,4510,Sweden,Power,1993,Albin Marine,32 SEDAN,INBD,32,,12.25,,,FG,2,250.0,13500,Gasoline,,
200,4511,Sweden,Power,1993,Albin Marine,32 SPORTFISHER,INBD,32,,12.25,,,FG,1,300.0,13500,Diesel,,
201,4512,Sweden,Power,1993,Albin Marine,32 SPORTFISHER,INBD,32,,12.25,,,FG,2,210.0,13500,Diesel,,
202,4513,Sweden,Power,1993,Albin Marine,34 CHARTER,INBD,34,,13.16666667,,,FG,2,160.0,13500,Diesel,,
203,4514,Sweden,Power,1993,Albin Marine,36 MOTORYACHT,INBD,36,,13.16666667,,,FG,2,210.0,18500,Diesel,,
204,4515,Sweden,Power,1993,Albin Marine,36 TRAWLER,INBD,36,,13.16666667,,,FG,1,210.0,18500,Diesel,,
205,4516,Sweden,Power,1993,Albin Marine,37 PALM BEACH,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
206,4517,Sweden,Power,1993,Albin Marine,37 PALM BEACH SD,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
207,4518,Sweden,Power,1993,Albin Marine,40 MOTORYACHT,INBD,40,,13.16666667,,,FG,2,210.0,23900,Diesel,,
208,4519,Sweden,Power,1993,Albin Marine,40 TRAWLER,INBD,40,,13.16666667,,,FG,1,210.0,23900,Diesel,,
209,4520,Sweden,Power,1993,Albin Marine,40 TRAWLER,INBD,40,,13.16666667,,,FG,2,210.0,23900,Diesel,,
210,4521,Sweden,Power,1993,Albin Marine,40 TRAWLER SD,INBD,40,,13.16666667,,,FG,2,210.0,23900,Diesel,,
211,4522,Sweden,Power,1993,Albin Marine,43 TRAWLER,INBD,43,,14.5,,,FG,1,210.0,30000,Diesel,,
212,4523,Sweden,Power,1993,Albin Marine,43 TRAWLER,INBD,43,,14.5,,,FG,2,210.0,30000,Diesel,,
213,4524,Sweden,Power,1993,Albin Marine,43 TRAWLER SD,INBD,43,,14.5,,,FG,2,210.0,30000,Diesel,,
214,4525,Sweden,Power,1993,Albin Marine,44 MOTORYACHT,INBD,44,,14.33333333,,,FG,2,375.0,30000,Diesel,,
215,4526,Sweden,Power,1993,Albin Marine,48 NORTH SEA,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,
216,4527,Sweden,Power,1993,Albin Marine,49 COCKPIT TRAWLER,INBD,49,,15.08333333,,,FG,2,250.0,39050,Diesel,,
217,4528,Sweden,Power,1993,Albin Marine,49 TRI-CABIN,INBD,49,,15.08333333,,,FG,2,210.0,39050,Diesel,,
218,4529,Sweden,Power,1992,Albin Marine,GETAWAY 24,INBD,24,,8.5,,,FG,1,240.0,5200,Gasoline,,
219,4530,Sweden,Power,1992,Albin Marine,GETAWAY 24,INBD,24,,8.5,,,FG,1,150.0,5200,Diesel,,
220,4531,Sweden,Power,1992,Albin Marine,EXPRESS 27,INBD,27,,9.666666667000001,,,FG,1,210.0,6850,Diesel,,
221,4532,Sweden,Power,1992,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
222,4533,Sweden,Power,1992,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,160.0,6750,Diesel,,
223,4534,Sweden,Power,1992,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,2,300.0,16500,Diesel,,
224,4535,Sweden,Power,1992,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,1,300.0,13500,Diesel,,
225,4536,Sweden,Power,1992,Albin Marine,CHARTER LAYOUT,INBD,34,,11.5,,,FG,2,160.0,13775,Diesel,,
226,4537,Sweden,Power,1992,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,300.0,14000,Diesel,,
227,4538,Sweden,Power,1992,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,15000,Diesel,,
228,4539,Sweden,Power,1992,Albin Marine,MOTOR YACHT 36,INBD,36,,12.75,,,FG,2,135.0,16000,Diesel,,
229,4540,Sweden,Power,1992,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,
230,4541,Sweden,Power,1992,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,1,135.0,23500,Diesel,,
231,4542,Sweden,Power,1992,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,2,135.0,23900,Diesel,,
232,4543,Sweden,Power,1992,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,1,210.0,30000,Diesel,,
233,4544,Sweden,Power,1992,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
234,4545,Sweden,Power,1992,Albin Marine,TRAWLER SUNDECK 43,INBD,43,,14.5,,,FG,2,210.0,31000,Diesel,,
235,4546,Sweden,Power,1992,Albin Marine,TRAWLER COCKPIT 49,INBD,49,,14.5,,,FG,2,250.0,38500,Diesel,,
236,4547,Sweden,Power,1991,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,
237,4548,Sweden,Power,1991,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,
238,4549,Sweden,Power,1991,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,2,210.0,13500,Diesel,,
239,4550,Sweden,Power,1991,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,1,250.0,12500,Diesel,,
240,4551,Sweden,Power,1991,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,1,250.0,15000,Diesel,,
241,4552,Sweden,Power,1991,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,15000,Diesel,,
242,4553,Sweden,Power,1991,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,
243,4554,Sweden,Power,1991,Albin Marine,PALM BEACH 37 SUNDECK/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
244,4555,Sweden,Power,1991,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
245,4556,Sweden,Power,1991,Albin Marine,TRAWLER 40 STANDARD,INBD,40,,13.66666667,,,FG,2,135.0,26000,Diesel,,
246,4557,Sweden,Power,1991,Albin Marine,TRAWLER 40 STANDARD,INBD,40,,13.66666667,,,FG,1,210.0,26000,Diesel,,
247,4558,Sweden,Power,1991,Albin Marine,TRAWLER 40 SUNDECK,INBD,40,,13.66666667,,,FG,2,135.0,26000,Diesel,,
248,4559,Sweden,Power,1991,Albin Marine,TRAWLER 43 STANDARD,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
249,4560,Sweden,Power,1991,Albin Marine,TRAWLER 43 STANDARD,INBD,43,,14.5,,,FG,1,210.0,30000,Diesel,,
250,4561,Sweden,Power,1991,Albin Marine,TRAWLER 43 SUNDECK,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
251,4562,Sweden,Power,1991,Albin Marine,NORTH SEA CUTTER 48,INBD,48,,14.5,,,FG,2,307.0,30000,Diesel,,
252,4563,Sweden,Power,1991,Albin Marine,TRAWLER 49 COCKPIT,INBD,49,,15.08333333,,,FG,2,250.0,39050,Diesel,,
253,4564,Sweden,Power,1991,Albin Marine,TRI-CABIN 49,INBD,49,,15.08333333,,,FG,2,210.0,39050,Diesel,,
254,4565,Sweden,Power,1990,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
255,4566,Sweden,Power,1990,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,
256,4567,Sweden,Power,1990,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,1,250.0,13500,Diesel,,
257,4568,Sweden,Power,1990,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,250.0,11500,Diesel,,
258,4569,Sweden,Power,1990,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,12500,Diesel,,
259,4570,Sweden,Power,1990,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,
260,4571,Sweden,Power,1990,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,210.0,18500,Diesel,,
261,4572,Sweden,Power,1990,Albin Marine,PALM BEACH 37 SUNDECK/MY,INBD,37,,12.75,,,FG,2,135.0,16000,Diesel,,
262,4573,Sweden,Power,1990,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,135.0,16000,Diesel,,
263,4574,Sweden,Power,1990,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,2,210.0,23500,Diesel,,
264,4575,Sweden,Power,1990,Albin Marine,TRAWLER 40 SUNDECK,INBD,40,,13.16666667,,,FG,2,135.0,23500,Diesel,,
265,4576,Sweden,Power,1990,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,2,135.0,31000,Diesel,,
266,4577,Sweden,Power,1990,Albin Marine,TRAWLER 43 SUNDECK,INBD,43,,14.5,,,FG,2,135.0,31000,Diesel,,
267,4578,Sweden,Power,1990,Albin Marine,NORTH SEA CUTTER 48,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,
268,4579,Sweden,Power,1990,Albin Marine,COCKPIT TRAWLER,INBD,49,,14.0,,,FG,2,250.0,31200,Diesel,,
269,4580,Sweden,Power,1990,Albin Marine,TRAWLER TRI-CABIN 49,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,
270,4581,Sweden,Power,1989,Albin Marine,CONVERTIBLE 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6700,Diesel,,
271,4582,Sweden,Power,1989,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
272,4583,Sweden,Power,1989,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,
273,4584,Sweden,Power,1989,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,12500,Diesel,,
274,4585,Sweden,Power,1989,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,
275,4586,Sweden,Power,1989,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,
276,4587,Sweden,Power,1989,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,160.0,18500,Diesel,,
277,4588,Sweden,Power,1989,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
278,4589,Sweden,Power,1989,Albin Marine,PALM BEACH SUNDECK 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
279,4590,Sweden,Power,1989,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,2,135.0,23600,Diesel,,
280,4591,Sweden,Power,1989,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,1,135.0,23500,Diesel,,
281,4592,Sweden,Power,1989,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,1,135.0,30000,Diesel,,
282,4593,Sweden,Power,1989,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,2,135.0,31000,Diesel,,
283,4594,Sweden,Power,1989,Albin Marine,TRAWLER 43 SUNDECK,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
284,4595,Sweden,Power,1989,Albin Marine,NORTH SEA CUTTER,INBD,48,,14.0,,,FG,2,300.0,30000,Diesel,,
285,4596,Sweden,Power,1989,Albin Marine,COCKPIT TRAWLER,INBD,49,,15.0,,,FG,2,300.0,39050,Diesel,,
286,4597,Sweden,Power,1989,Albin Marine,MOTOR YACHT 50,INBD,50,,15.0,,,FG,2,300.0,39500,Diesel,,
287,4598,Sweden,Power,1988,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
288,4599,Sweden,Power,1988,Albin Marine,SPORT CRUISER 27,INBD,27,,7.666666667,,,FG,1,78.0,6750,Diesel,,
289,4600,Sweden,Power,1988,Albin Marine,SPORT CRUISER CONV 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6700,Diesel,,
290,4601,Sweden,Power,1988,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,11500,Diesel,,
291,4602,Sweden,Power,1988,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,12500,Diesel,,
292,4603,Sweden,Power,1988,Albin Marine,FAMILY MOTOR YACHT 34,INBD,34,,11.5,,,FG,1,160.0,16500,Diesel,,
293,4604,Sweden,Power,1988,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16700,Diesel,,
294,4605,Sweden,Power,1988,Albin Marine,SUNDECK 34,INBD,34,,11.5,,,FG,1,160.0,15500,Diesel,,
295,4606,Sweden,Power,1988,Albin Marine,SUNDECK 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,
296,4607,Sweden,Power,1988,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,
297,4608,Sweden,Power,1988,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
298,4609,Sweden,Power,1988,Albin Marine,PALM BEACH SUNDECK 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
299,4610,Sweden,Power,1988,Albin Marine,TRAWLER 40/FT,INBD,40,,13.16666667,,,FG,2,135.0,23500,Diesel,,
300,4611,Sweden,Power,1988,Albin Marine,TRAWLER 40/FT,INBD,40,,13.16666667,,,FG,1,135.0,22000,Diesel,,
301,4612,Sweden,Power,1988,Albin Marine,TRAWLER SUNDECK 40/TS,INBD,40,,13.16666667,,,FG,1,135.0,22000,Diesel,,
302,4613,Sweden,Power,1988,Albin Marine,TRAWLER SUNDECK 40/TS,INBD,40,,14.5,,,FG,2,135.0,30000,Diesel,,
303,4614,Sweden,Power,1988,Albin Marine,TRAWLER 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
304,4615,Sweden,Power,1988,Albin Marine,TRAWLER SUNDECK 43/TS,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
305,4616,Sweden,Power,1988,Albin Marine,TRAWLER 49,INBD,49,,15.08333333,,,FG,2,300.0,39050,Diesel,,
306,4617,Sweden,Power,1987,Albin Marine,27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
307,4618,Sweden,Power,1987,Albin Marine,27 SPORT CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,
308,4619,Sweden,Power,1987,Albin Marine,CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,
309,4620,Sweden,Power,1987,Albin Marine,CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,11500,Diesel,,
310,4621,Sweden,Power,1987,Albin Marine,FAMILY MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,
311,4622,Sweden,Power,1987,Albin Marine,FAMILY MOTOR YACHT 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,
312,4623,Sweden,Power,1987,Albin Marine,SPORT CONVERTIBLE 34,INBD,34,,11.5,,,FG,2,160.0,11500,Diesel,,
313,4624,Sweden,Power,1987,Albin Marine,SPORT CONVERTIBLE 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,
314,4625,Sweden,Power,1987,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,
315,4626,Sweden,Power,1987,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
316,4627,Sweden,Power,1987,Albin Marine,PALM BEACH 37/SM,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
317,4628,Sweden,Power,1987,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,
318,4629,Sweden,Power,1987,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
319,4630,Sweden,Power,1987,Albin Marine,ALBIN 43/TS,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
320,4631,Sweden,Power,1987,Albin Marine,PALM BEACH 48/MY,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,
321,4632,Sweden,Power,1987,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,
322,4633,Sweden,Power,1986,Albin Marine,27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
323,4634,Sweden,Power,1986,Albin Marine,27 SPORT CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6600,Diesel,,
324,4635,Sweden,Power,1986,Albin Marine,CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,
325,4636,Sweden,Power,1986,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,
326,4637,Sweden,Power,1986,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
327,4638,Sweden,Power,1986,Albin Marine,PALM BEACH 37/SM,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
328,4639,Sweden,Power,1986,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,
329,4640,Sweden,Power,1986,Albin Marine,ALBIN 40/TS,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,
330,4641,Sweden,Power,1986,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
331,4642,Sweden,Power,1986,Albin Marine,ALBIN 43/TS,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
332,4643,Sweden,Power,1986,Albin Marine,PALM BEACH 48/MY,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,
333,4644,Sweden,Power,1986,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,
334,4645,Sweden,Power,1985,Albin Marine,ALBIN 27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
335,4646,Sweden,Power,1985,Albin Marine,ALBIN 36/FT,INBD,36,,12.0,,,FG,1,135.0,18500,Diesel,,
336,4647,Sweden,Power,1985,Albin Marine,PALM BEACH 37/FT,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,
337,4648,Sweden,Power,1985,Albin Marine,ALBIN 40/TR,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,
338,4649,Sweden,Power,1985,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,
339,4650,Sweden,Power,1985,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,
340,4651,Sweden,Power,1984,Albin Marine,ALBIN 27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,
341,4652,Sweden,Power,1984,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,
342,4653,Sweden,Power,1984,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,2,120.0,26000,Diesel,,
343,4654,Sweden,Power,1984,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,
344,4655,Sweden,Power,1984,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,
345,4656,Sweden,Power,1983,Albin Marine,ALBIN 27,INBD,27,,9.666666667000001,,,FG,1,61.0,6500,Diesel,,
346,4657,Sweden,Power,1983,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,
347,4658,Sweden,Power,1983,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,120.0,26000,Diesel,,
348,4659,Sweden,Power,1983,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,
349,4660,Sweden,Power,1983,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,
350,4661,Sweden,Power,1982,Albin Marine,ALBIN 27,INBD,27,,9.666666667000001,,,FG,1,61.0,6500,Diesel,,
351,4662,Sweden,Power,1982,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,
352,4663,Sweden,Power,1982,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,2,120.0,26000,Diesel,,
353,4664,Sweden,Power,1982,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,
354,4665,Sweden,Power,1982,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,
355,4666,Sweden,Power,1981,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,
356,4667,Sweden,Power,1981,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,120.0,26000,Diesel,,
357,4668,Sweden,Power,1981,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,
358,4669,Sweden,Power,1981,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,
359,4670,Sweden,Power,1980,Albin Marine,ALBIN 23,INBD,23,,7.916666667,,,FG,1,35.0,1750,Diesel,,
360,4671,Sweden,Power,1980,Albin Marine,ALBIN 33/FT,INBD,33,,11.5,,,FG,1,120.0,16000,Diesel,,
361,4672,Sweden,Power,1980,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,2,120.0,19500,Diesel,,
362,4673,Sweden,Power,1980,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,
363,4674,Sweden,Power,1980,Albin Marine,ALBIN 40/FT,INBD,40,,14.5,,,FG,2,120.0,30000,Diesel,,
364,4675,Sweden,Power,1980,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,
365,4676,Sweden,Power,1980,Albin Marine,ALBIN 49/FT,INBD,49,,5.083333333,,,FG,2,120.0,39050,Diesel,,
366,4677,Sweden,Power,1979,Albin Marine,ALBIN 23,INBD,23,,7.916666667,,,FG,1,35.0,1750,Diesel,,
367,4678,Sweden,Power,1979,Albin Marine,ALBIN 33/FT,INBD,33,,11.41666667,,,FG,1,120.0,17000,Diesel,,
368,4679,Sweden,Power,1979,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,
369,4680,Sweden,Power,1979,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,2,120.0,18500,Diesel,,
370,4681,Sweden,Power,1979,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,1,120.0,30000,Diesel,,
371,4682,Sweden,Power,1979,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,
372,4683,Sweden,Power,1979,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,
373,4684,Sweden,Power,1978,Albin Marine,ALBIN 25,INBD,25,,8.5,,,FG,1,36.0,3900,Diesel,,
374,4685,Sweden,Power,1978,Albin Marine,ALBIN 30,INBD,30,,10.41666667,,,FG,1,130.0,8400,Diesel,,
375,4686,Sweden,Power,1977,Albin Marine,ALBIN 25,INBD,25,,8.5,,,FG,1,36.0,3900,Diesel,,
376,4687,Sweden,Power,1977,Albin Marine,ALBIN,INBD,30,,10.41666667,,,FG,1,130.0,8400,Diesel,,
377,4688,Sweden,Power,1976,Albin Marine,25 U MTR,INBD,25,,8.5,,,FG,1,36.0,3900,Diesel,,
378,17874,USA,Power,2009,Angler Boat Corp,173 BAY ,OUTBD,17,,7.416666667,,,FG,1,90.0,1200,Gasoline,,
379,17875,USA,Power,2009,Angler Boat Corp,173F ,OUTBD,17,,7.416666667,,,FG,1,90.0,1200,Gasoline,,
380,17876,USA,Power,2009,Angler Boat Corp,180 DUAL CONSOLE ,OUTBD,18,,7.666666667,,,FG,1,115.0,1750,Gasoline,,
381,17877,USA,Power,2009,Angler Boat Corp,180F CENTER CONSOLE ,OUTBD,18,,7.666666667,,,FG,1,115.0,1600,Gasoline,,
382,17878,USA,Power,2009,Angler Boat Corp,2000 GRANDE BAY ,OUTBD,20,,8.083333332999999,,,FG,1,150.0,2000,Gasoline,,
383,17879,USA,Power,2009,Angler Boat Corp,204 WALK AROUND ,OUTBD,20,,8.0,,,FG,1,150.0,2500,Gasoline,,
384,17880,USA,Power,2009,Angler Boat Corp,204FX ,OUTBD,20,,8.0,,,FG,1,150.0,2100,Gasoline,,
385,17881,USA,Power,2009,Angler Boat Corp,22 PANGA ,OUTBD,22,,7.583333333,,,FG,1,200.0,2000,Gasoline,,
386,17882,USA,Power,2009,Angler Boat Corp,220 WALK AROUND ,OUTBD,22,,8.5,,,FG,1,225.0,2700,Gasoline,,
