,boat_id,boat_type,year,Boat_Make,model,model_type,length_overall,yield_length,beam,draft,height,hull,engine,hp,weight,fuel_type,boat_image,active,Country
7437,65953,Power,1966,Chris Craft,CORINTHIAN/DC,INBD,43,,13.0,,,WD,2,300.0,20300,Gasoline,,,USA
7438,65954,Power,1966,Chris Craft,CONSTELLATION/MY,INBD,45,,13.0,,,WD,2,258.0,27000,Diesel,,,USA
7439,65955,Power,1966,Chris Craft,CONSTELLATION/MY,INBD,45,,13.0,,,WD,2,300.0,27000,Gasoline,,,USA
7440,65956,Power,1966,Chris Craft,COMMANDER/MY,INBD,47,,15.0,,,FG,2,300.0,27304,Gasoline,,,USA
7441,65957,Power,1966,Chris Craft,COMMANDER/MY,INBD,47,,15.0,,,FG,2,258.0,27304,Diesel,,,USA
7442,65958,Power,1966,Chris Craft,RIVIERA-ROAMER/MY,INBD,48,,13.0,,,AL,2,300.0,28560,Gasoline,,,USA
7443,65959,Power,1966,Chris Craft,RIVIERA-ROAMER/MY,INBD,48,,13.0,,,ST,2,300.0,34000,Gasoline,,,USA
7444,65960,Power,1966,Chris Craft,RIVIERA-ROAMER/MY,INBD,48,,13.0,,,AL,2,270.0,28560,Diesel,,,USA
7445,65961,Power,1966,Chris Craft,RIVIERA-ROAMER/MY,INBD,48,,13.0,,,ST,2,270.0,34000,Diesel,,,USA
7446,65962,Power,1966,Chris Craft,CONSTELLATION/MY,INBD,52,,13.0,,,WD,2,270.0,36000,Diesel,,,USA
7447,65963,Power,1966,Chris Craft,CONSTELLATION/MY,INBD,57,,15.0,,,WD,2,270.0,48503,Diesel,,,USA
7448,65964,Power,1966,Chris Craft,ROAMER/MY,INBD,57,,15.0,,,AL,2,270.0,50000,Diesel,,,USA
7449,65965,Power,1966,Chris Craft,ROAMER/MY,INBD,57,,15.0,,,ST,2,270.0,60000,Diesel,,,USA
7450,65966,Power,1965,Chris Craft,COMMANDER EXPRESS,INBD,31,,11.25,,,FG,2,185.0,9454,Gasoline,,,USA
7451,65967,Power,1965,Chris Craft,CORINTHIAN/EX,INBD,32,,11.5,,,PL,2,185.0,12600,Gasoline,,,USA
7452,65968,Power,1965,Chris Craft,RIVIERA-ROAMER/EX,INBD,32,,11.33333333,,,ST,2,185.0,12100,Gasoline,,,USA
7453,65969,Power,1965,Chris Craft,SEA HAWK/EX,INBD,32,,11.16666667,,,PL,2,185.0,10700,Gasoline,,,USA
7454,65970,Power,1965,Chris Craft,FUTURA/EX,INBD,33,,11.83333333,,,PL,2,185.0,10500,Gasoline,,,USA
7455,65971,Power,1965,Chris Craft,RIVIERA-ROAMER/EX,INBD,33,,12.0,,,ST,2,185.0,14780,Gasoline,,,USA
7456,65972,Power,1965,Chris Craft,SEASTRAKE,INBD,33,,10.0,,,PL,2,185.0,10500,Gasoline,,,USA
7457,65973,Power,1965,Chris Craft,CONSTELLATION/EX,INBD,34,,12.0,,,WD,2,185.0,12300,Gasoline,,,USA
7458,65974,Power,1965,Chris Craft,CONSTELLATION/SE,INBD,34,,12.0,,,WD,2,185.0,12300,Gasoline,,,USA
7459,65975,Power,1965,Chris Craft,CORINTHIAN/EX,INBD,35,,11.58333333,,,PL,2,210.0,12500,Gasoline,,,USA
7460,65976,Power,1965,Chris Craft,SEA HAWK/EX,INBD,35,,11.58333333,,,PL,2,185.0,12500,Gasoline,,,USA
7461,65977,Power,1965,Chris Craft,CONSTELLATION/SE,INBD,36,,12.0,,,WD,2,210.0,16325,Gasoline,,,USA
7462,65978,Power,1965,Chris Craft,SEASTRAKE/MY,INBD,36,,12.66666667,,,PL,2,210.0,12340,Gasoline,,,USA
7463,65979,Power,1965,Chris Craft,RIVIERA-ROAMER/EX,INBD,37,,12.83333333,,,AL,2,196.0,16470,Diesel,,,USA
7464,65980,Power,1965,Chris Craft,RIVIERA-ROAMER/EX,INBD,37,,12.83333333,,,ST,2,210.0,20830,Gasoline,,,USA
7465,65981,Power,1965,Chris Craft,RIVIERA-ROAMER/EX,INBD,37,,12.83333333,,,AL,2,210.0,16470,Gasoline,,,USA
7466,65982,Power,1965,Chris Craft,RIVIERA-ROAMER/EX,INBD,37,,12.83333333,,,ST,2,196.0,20830,Diesel,,,USA
7467,65983,Power,1965,Chris Craft,COMMANDER/SE,INBD,38,,13.0,,,FG,2,210.0,17090,Gasoline,,,USA
7468,65984,Power,1965,Chris Craft,COMMANDER/SE,INBD,38,,13.0,,,FG,2,258.0,19805,Diesel,,,USA
7469,65985,Power,1965,Chris Craft,CONSTELLATION SALON/TC,INBD,38,,13.0,,,WD,2,210.0,18500,Gasoline,,,USA
7470,65986,Power,1965,Chris Craft,CONSTELLATION/TC,INBD,38,,13.0,,,WD,2,210.0,18500,Gasoline,,,USA
7471,65987,Power,1965,Chris Craft,RIVIERA-ROAMER OFF SHORE,INBD,38,,12.83333333,,,ST,2,275.0,21300,Gasoline,,,USA
7472,65988,Power,1965,Chris Craft,SEA HAWK/SE,INBD,38,,13.0,,,PL,2,197.0,15700,Diesel,,,USA
7473,65989,Power,1965,Chris Craft,SEA HAWK/SE,INBD,38,,13.0,,,PL,2,275.0,15700,Gasoline,,,USA
7474,65990,Power,1965,Chris Craft,SEA HAWK/SF,INBD,38,,13.0,,,PL,2,197.0,15700,Diesel,,,USA
7475,65991,Power,1965,Chris Craft,SEA HAWK/SF,INBD,38,,13.0,,,PL,2,275.0,15700,Gasoline,,,USA
7476,65992,Power,1965,Chris Craft,CONSTELLATION/MY,INBD,46,,13.0,,,WD,2,197.0,28437,Diesel,,,USA
7477,65993,Power,1965,Chris Craft,CONSTELLATION/MY,INBD,46,,13.0,,,WD,2,275.0,28437,Gasoline,,,USA
7478,65994,Power,1965,Chris Craft,RIVIERA-ROAMER,INBD,48,,13.0,,,ST,2,275.0,34000,Gasoline,,,USA
7479,65995,Power,1965,Chris Craft,RIVIERA-ROAMER,INBD,48,,13.0,,,AL,2,275.0,28560,Gasoline,,,USA
7480,65996,Power,1965,Chris Craft,RIVIERA-ROAMER,INBD,48,,13.0,,,ST,2,270.0,34000,Diesel,,,USA
7481,65997,Power,1965,Chris Craft,RIVIERA-ROAMER,INBD,48,,13.0,,,AL,2,270.0,28560,Diesel,,,USA
7482,65998,Power,1965,Chris Craft,CONSTELLATION/MY,INBD,52,,14.25,,,WD,2,270.0,35271,Diesel,,,USA
7483,65999,Power,1965,Chris Craft,CONSTELLATION/MY,INBD,57,,15.0,,,WD,2,270.0,48503,Diesel,,,USA
7484,66000,Power,1965,Chris Craft,ROAMER/MY,INBD,57,,15.0,,,ST,2,270.0,50000,Diesel,,,USA
7485,66001,Power,1965,Chris Craft,ROAMER/MY,INBD,57,,15.0,,,AL,2,270.0,60000,Diesel,,,USA
7486,66002,Power,1964,Chris Craft,CORINTHIAN/EX,INBD,32,,0.0,,,PL,2,0.0,0,Gasoline,,,USA
7487,66003,Power,1964,Chris Craft,RIVIERA-ROAMER/EX,INBD,32,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7488,66004,Power,1964,Chris Craft,CONSTELLATION/EX,INBD,34,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7489,66005,Power,1964,Chris Craft,CONSTELLATION/SE,INBD,34,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7490,66006,Power,1964,Chris Craft,CORINTHIAN/EX,INBD,35,,0.0,,,PL,2,0.0,0,Gasoline,,,USA
7491,66007,Power,1964,Chris Craft,CONSTELLATION/SE,INBD,36,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7492,66008,Power,1964,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7493,66009,Power,1964,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7494,66010,Power,1964,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,AL,2,0.0,0,Gasoline,,,USA
7495,66011,Power,1964,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,AL,2,0.0,0,Diesel,,,USA
7496,66012,Power,1964,Chris Craft,SEASTRAKE/MY,INBD,36,,0.0,,,PL,2,0.0,0,Gasoline,,,USA
7497,66013,Power,1964,Chris Craft,COMMANDER/SE,INBD,38,,0.0,,,FG,2,0.0,0,Gasoline,,,USA
7498,66014,Power,1964,Chris Craft,COMMANDER/SE,INBD,38,,0.0,,,FG,2,0.0,0,Diesel,,,USA
7499,66015,Power,1964,Chris Craft,CONSTELLATION SALON/TC,INBD,38,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7500,66016,Power,1964,Chris Craft,CONSTELLATION/MY,INBD,42,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7501,66017,Power,1964,Chris Craft,CONSTELLATION/MY,INBD,46,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7502,66018,Power,1964,Chris Craft,CONSTELLATION/MY,INBD,46,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7503,66019,Power,1964,Chris Craft,ROAMER,INBD,46,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7504,66020,Power,1964,Chris Craft,ROAMER,INBD,46,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7505,66021,Power,1964,Chris Craft,CONSTELLATION/MY,INBD,52,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7506,66022,Power,1964,Chris Craft,ROAMER,INBD,52,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7507,66023,Power,1964,Chris Craft,ROAMER/MY,INBD,56,,0.0,,,AL,2,0.0,0,Diesel,,,USA
7508,66024,Power,1964,Chris Craft,ROAMER/MY,INBD,56,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7509,66025,Power,1964,Chris Craft,CONSTELLATION/MY,INBD,57,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7510,66026,Power,1963,Chris Craft,CRUISER,INBD,31,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7511,66027,Power,1963,Chris Craft,EXPRESS,INBD,31,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7512,66028,Power,1963,Chris Craft,CORINTHIAN/EX,INBD,32,,0.0,,,PL,2,0.0,0,Gasoline,,,USA
7513,66029,Power,1963,Chris Craft,RIVIERA-ROAMER/EX,INBD,32,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7514,66030,Power,1963,Chris Craft,CONSTELLATION/EX,INBD,34,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7515,66031,Power,1963,Chris Craft,CORINTHIAN/CR,INBD,34,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7516,66032,Power,1963,Chris Craft,CAVALIER/MY,INBD,35,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7517,66033,Power,1963,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,AL,2,0.0,0,Diesel,,,USA
7518,66034,Power,1963,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7519,66035,Power,1963,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7520,66036,Power,1963,Chris Craft,RIVIERA-ROAMER/EX,INBD,36,,0.0,,,AL,2,0.0,0,Gasoline,,,USA
7521,66037,Power,1963,Chris Craft,ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7522,66038,Power,1963,Chris Craft,ROAMER/EX,INBD,36,,0.0,,,AL,2,0.0,0,Diesel,,,USA
7523,66039,Power,1963,Chris Craft,ROAMER/EX,INBD,36,,0.0,,,AL,2,0.0,0,Gasoline,,,USA
7524,66040,Power,1963,Chris Craft,ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7525,66041,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,37,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7526,66042,Power,1963,Chris Craft,CORINTHIAN/CR,INBD,38,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7527,66043,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,42,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7528,66044,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,42,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7529,66045,Power,1963,Chris Craft,RIVIERA-ROAMER/MY,INBD,44,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7530,66046,Power,1963,Chris Craft,RIVIERA-ROAMER/MY,INBD,44,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7531,66047,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,46,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7532,66048,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,46,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7533,66049,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,52,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7534,66050,Power,1963,Chris Craft,ROAMER/MY,INBD,56,,0.0,,,AL,2,0.0,0,Diesel,,,USA
7535,66051,Power,1963,Chris Craft,ROAMER/MY,INBD,56,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7536,66052,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,57,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7537,66053,Power,1963,Chris Craft,CONSTELLATION/MY,INBD,57,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7538,66054,Power,1962,Chris Craft,CORINTHIAN/CR,INBD,32,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7539,66055,Power,1962,Chris Craft,ROAMER/EX,INBD,32,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7540,66056,Power,1962,Chris Craft,SPORT FISHER,INBD,33,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7541,66057,Power,1962,Chris Craft,MOTOR YACHT,INBD,35,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7542,66058,Power,1962,Chris Craft,CONSTELLATION/MY,INBD,36,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7543,66059,Power,1962,Chris Craft,RIVIERA/EX,INBD,36,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7544,66060,Power,1962,Chris Craft,RIVIERA/EX,INBD,36,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7545,66061,Power,1962,Chris Craft,ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7546,66062,Power,1962,Chris Craft,ROAMER/EX,INBD,36,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7547,66063,Power,1962,Chris Craft,CONSTELLATION/TC,INBD,37,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7548,66064,Power,1962,Chris Craft,SPORT FISHER,INBD,40,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7549,66065,Power,1962,Chris Craft,MOTOR YACHT,INBD,41,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7550,66066,Power,1962,Chris Craft,MOTOR YACHT,INBD,41,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7551,66067,Power,1962,Chris Craft,CORINTHIAN/CR,INBD,42,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7552,66068,Power,1962,Chris Craft,RIVIERA-ROAMER/MY,INBD,44,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7553,66069,Power,1962,Chris Craft,RIVIERA-ROAMER/MY,INBD,44,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7554,66070,Power,1962,Chris Craft,CONSTELLATION/MY,INBD,45,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7555,66071,Power,1962,Chris Craft,MOTOR YACHT,INBD,50,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7556,66072,Power,1962,Chris Craft,MOTOR YACHT,INBD,55,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7557,66073,Power,1962,Chris Craft,ROAMER/MY,INBD,56,,0.0,,,ST,2,0.0,0,Diesel,,,USA
7558,66074,Power,1962,Chris Craft,ROAMER/MY,INBD,56,,0.0,,,ST,2,0.0,0,Gasoline,,,USA
7559,66075,Power,1962,Chris Craft,MOTOR YACHT,INBD,60,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7560,66076,Power,1962,Chris Craft,MOTOR YACHT,INBD,60,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7561,66077,Power,1961,Chris Craft,CRUISER,INBD,32,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7562,66078,Power,1961,Chris Craft,SPORT FISHER,INBD,33,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7563,66079,Power,1961,Chris Craft,MOTOR YACHT,INBD,35,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7564,66080,Power,1961,Chris Craft,CONSTELLATION/MY,INBD,36,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7565,66081,Power,1961,Chris Craft,SPORT FISHER,INBD,40,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7566,66082,Power,1961,Chris Craft,DOUBLE CABIN,INBD,41,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7567,66083,Power,1961,Chris Craft,DOUBLE CABIN,INBD,41,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7568,66084,Power,1961,Chris Craft,CRUISER,INBD,45,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7569,66085,Power,1961,Chris Craft,CRUISER,INBD,45,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7570,66086,Power,1961,Chris Craft,CRUISER,INBD,50,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7571,66087,Power,1961,Chris Craft,CRUISER,INBD,55,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7572,66088,Power,1961,Chris Craft,CRUISER,INBD,55,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7573,66089,Power,1960,Chris Craft,SEDAN,INBD,31,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7574,66090,Power,1960,Chris Craft,AFT CABIN,INBD,32,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7575,66091,Power,1960,Chris Craft,CRUISER,INBD,32,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7576,66092,Power,1960,Chris Craft,SPORT FISHER,INBD,32,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7577,66093,Power,1960,Chris Craft,SPORT FISHER,INBD,33,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7578,66094,Power,1960,Chris Craft,CRUISER,INBD,35,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7579,66095,Power,1960,Chris Craft,SEDAN,INBD,35,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7580,66096,Power,1960,Chris Craft,MOTOR YACHT,INBD,36,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7581,66097,Power,1960,Chris Craft,CRUISER,INBD,40,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7582,66098,Power,1960,Chris Craft,SPORT FISHER,INBD,40,,0.0,,,WD,2,0.0,0,Diesel,,,USA
7583,66099,Power,1960,Chris Craft,DOUBLE CABIN,INBD,41,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7584,66100,Power,1960,Chris Craft,MOTOR YACHT,INBD,43,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7585,66101,Power,1960,Chris Craft,CRUISER,INBD,45,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7586,66102,Power,1960,Chris Craft,CRUISER,INBD,50,,0.0,,,WD,2,0.0,0,Gasoline,,,USA
7587,330601,Power,2020,Chris Craft,LAUNCH 23,STERN,23,,8.25,,,FG,1,350.0,4300,Gasoline,,,USA
7588,330602,Power,2020,Chris Craft,LAUNCH 23 HERITAGE EDTN,STERN,23,,8.25,,,FG,1,350.0,4300,Gasoline,,,USA
7589,330603,Power,2020,Chris Craft,LAUNCH 23 HRTG TRIM EDTN,STERN,23,,8.25,,,FG,1,350.0,4300,Gasoline,,,USA
7590,330604,Power,2020,Chris Craft,CALYPSO 26 HRGTRM ED ,OUTBD,27,,8.5,,,FG,1,350.0,6850,Gasoline,,,USA
7591,330605,Power,2020,Chris Craft,CALYPSO 26 HRGTRM ED ,OUTBD,27,,8.5,,,FG,2,200.0,6850,Gasoline,,,USA
7592,330606,Power,2020,Chris Craft,CALYPSO 26 HRTG EDTN ,OUTBD,27,,8.5,,,FG,1,350.0,6850,Gasoline,,,USA
7593,330607,Power,2020,Chris Craft,CALYPSO 26 HRTG EDTN ,OUTBD,27,,8.5,,,FG,2,200.0,6850,Gasoline,,,USA
7594,330608,Power,2020,Chris Craft,CALYPSO 26 ,OUTBD,27,,8.5,,,FG,1,350.0,6850,Gasoline,,,USA
7595,330609,Power,2020,Chris Craft,CALYPSO 26 ,OUTBD,27,,8.5,,,FG,2,200.0,6850,Gasoline,,,USA
7596,330610,Power,2020,Chris Craft,CATALINA 27 HRTG EDN ,OUTBD,27,,8.5,,,FG,1,350.0,6850,Gasoline,,,USA
7597,330611,Power,2020,Chris Craft,CATALINA 27 HRTG EDN ,OUTBD,27,,8.5,,,FG,2,200.0,6850,Gasoline,,,USA
7598,330612,Power,2020,Chris Craft,CATALINA 27 ,OUTBD,27,,8.5,,,FG,2,200.0,6850,Gasoline,,,USA
7599,330613,Power,2020,Chris Craft,CATALINA 27 ,OUTBD,27,,8.5,,,FG,1,350.0,6850,Gasoline,,,USA
7600,330614,Power,2020,Chris Craft,CORSAIR 27,STERN,27,,8.5,,,FG,1,380.0,6000,Gasoline,,,USA
7601,330615,Power,2020,Chris Craft,CORSAIR 27 HERITAGE EDTN,STERN,27,,8.5,,,FG,1,380.0,6000,Gasoline,,,USA
7602,330616,Power,2020,Chris Craft,CORSAIR 27 HRTG TRIM EDTN,STERN,27,,8.5,,,FG,1,380.0,6000,Gasoline,,,USA
7603,330617,Power,2020,Chris Craft,CTLNA 27 HRTGTRM ED ,OUTBD,27,,8.5,,,FG,1,350.0,6850,Gasoline,,,USA
7604,330618,Power,2020,Chris Craft,CTLNA 27 HRTGTRM ED ,OUTBD,27,,8.5,,,FG,2,200.0,6850,Gasoline,,,USA
7605,330619,Power,2020,Chris Craft,LAUNCH 27,STERN,27,,8.5,,,FG,1,380.0,5580,Gasoline,,,USA
7606,330620,Power,2020,Chris Craft,LAUNCH 27 HERITAGE EDTN,STERN,27,,8.5,,,FG,1,380.0,5580,Gasoline,,,USA
7607,330621,Power,2020,Chris Craft,LAUNCH 27 HRTG TRIM EDTN,STERN,27,,8.5,,,FG,1,380.0,5580,Gasoline,,,USA
7608,330622,Power,2020,Chris Craft,LAUNCH GT 25,STERN,27,,8.5,,,FG,1,300.0,5580,Gasoline,,,USA
7609,330623,Power,2020,Chris Craft,LAUNCH GT 25 HERITAGE EDN,STERN,27,,8.5,,,FG,1,300.0,5580,Gasoline,,,USA
7610,330624,Power,2020,Chris Craft,LAUNCH GT 25 HRTG ED ,OUTBD,27,,8.5,,,FG,1,300.0,5580,Gasoline,,,USA
7611,330625,Power,2020,Chris Craft,LAUNCH GT 25 HRTG TRIM ED,STERN,27,,8.5,,,FG,1,300.0,5580,Gasoline,,,USA
7612,330626,Power,2020,Chris Craft,LAUNCH GT 25 ,OUTBD,27,,8.5,,,FG,1,300.0,5580,Gasoline,,,USA
7613,330627,Power,2020,Chris Craft,LNCH GT 25 HRGTRM ED ,OUTBD,27,,8.5,,,FG,1,300.0,5580,Gasoline,,,USA
7614,330628,Power,2020,Chris Craft,LAUNCH GT 28,STERN,29,,8.5,,,FG,1,350.0,7800,Gasoline,,,USA
7615,330629,Power,2020,Chris Craft,LAUNCH GT 28 HERITAGE ED,STERN,29,,8.5,,,FG,1,350.0,7800,Gasoline,,,USA
7616,330630,Power,2020,Chris Craft,LAUNCH GT 28 HRTG TRIM ED,STERN,29,,8.5,,,FG,1,350.0,7800,Gasoline,,,USA
7617,330631,Power,2020,Chris Craft,LAUNCH GT 28 ,OUTBD,29,,8.5,,,FG,1,350.0,7800,Gasoline,,,USA
7618,330632,Power,2020,Chris Craft,LNCH GT 28 HRGTRM ED ,OUTBD,29,,8.5,,,FG,1,350.0,7800,Gasoline,,,USA
7619,330633,Power,2020,Chris Craft,LNCH GT 28 HRTG EDTN ,OUTBD,29,,8.5,,,FG,1,350.0,7800,Gasoline,,,USA
7620,330634,Power,2020,Chris Craft,CORSAIR 30,STERN,30,,10.0,,,FG,2,300.0,8700,Gasoline,,,USA
7621,330635,Power,2020,Chris Craft,CORSAIR 30 HERITAGE EDTN,STERN,30,,10.0,,,FG,2,300.0,8700,Gasoline,,,USA
7622,330636,Power,2020,Chris Craft,CORSAIR 30 HRTG TRIM EDTN,STERN,30,,10.0,,,FG,2,300.0,8700,Gasoline,,,USA
7623,330637,Power,2020,Chris Craft,LAUNCH 30,STERN,30,,10.0,,,FG,2,300.0,8700,Gasoline,,,USA
7624,330638,Power,2020,Chris Craft,LAUNCH 30 HERITAGE EDTN,STERN,30,,10.0,,,FG,2,300.0,8700,Gasoline,,,USA
7625,330639,Power,2020,Chris Craft,LAUNCH 30 HRTG TRIM EDTN,STERN,30,,10.0,,,FG,2,300.0,8700,Gasoline,,,USA
7626,330640,Power,2020,Chris Craft,CALYPSO 30 HRGTRM ED ,OUTBD,31,,10.16666667,,,FG,2,300.0,9300,Gasoline,,,USA
7627,330641,Power,2020,Chris Craft,CALYPSO 30 HRTG EDTN ,OUTBD,31,,10.16666667,,,FG,2,300.0,9300,Gasoline,,,USA
7628,330642,Power,2020,Chris Craft,CALYPSO 30 ,OUTBD,31,,10.16666667,,,FG,2,300.0,9300,Gasoline,,,USA
7629,330643,Power,2020,Chris Craft,CATALINA 30 HRTG ED ,OUTBD,31,,10.16666667,,,FG,2,300.0,8700,Gasoline,,,USA
7630,330644,Power,2020,Chris Craft,CATALINA 30 ,OUTBD,31,,10.16666667,,,FG,2,300.0,8700,Gasoline,,,USA
7631,330645,Power,2020,Chris Craft,CTLNA 30 HRTG TRM ED ,OUTBD,31,,10.16666667,,,FG,2,300.0,8700,Gasoline,,,USA
7632,330646,Power,2020,Chris Craft,CATALINA 34 HRTG ED ,OUTBD,34,,10.83333333,,,FG,2,350.0,12500,Gasoline,,,USA
7633,330647,Power,2020,Chris Craft,CATALINA 34 HRTG ED ,OUTBD,34,,10.83333333,,,FG,3,300.0,12500,Gasoline,,,USA
7634,330648,Power,2020,Chris Craft,CATALINA 34 ,OUTBD,34,,10.83333333,,,FG,3,300.0,12500,Gasoline,,,USA
7635,330649,Power,2020,Chris Craft,CATALINA 34 ,OUTBD,34,,10.83333333,,,FG,2,350.0,12500,Gasoline,,,USA
7636,330650,Power,2020,Chris Craft,CORSAIR 34,STERN,34,,10.16666667,,,FG,2,300.0,9950,Gasoline,,,USA
7637,330651,Power,2020,Chris Craft,CORSAIR 34 HERITAGE EDTN,STERN,34,,10.16666667,,,FG,2,300.0,9950,Gasoline,,,USA
7638,330652,Power,2020,Chris Craft,CORSAIR 34 HRTG TRIM EDTN,STERN,34,,10.16666667,,,FG,2,300.0,9950,Gasoline,,,USA
7639,330653,Power,2020,Chris Craft,CTLNA 34 HRTG TRM ED ,OUTBD,34,,10.83333333,,,FG,2,350.0,12500,Gasoline,,,USA
7640,330654,Power,2020,Chris Craft,CTLNA 34 HRTG TRM ED ,OUTBD,34,,10.83333333,,,FG,3,300.0,12500,Gasoline,,,USA
7641,330655,Power,2020,Chris Craft,LAUNCH 34,STERN,34,,10.16666667,,,FG,2,300.0,9950,Gasoline,,,USA
7642,330656,Power,2020,Chris Craft,LAUNCH 34 HERITAGE EDTN,STERN,34,,10.16666667,,,FG,2,300.0,9950,Gasoline,,,USA
